school_,city_,countystate_territory_,university_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled,pct_accepted,pct_enrolled
ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Merced,4.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,187.5,0.0
ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,18.0,13.0,0.0,72.22,0.0
ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,55.0,11.0,0.0,20.0,0.0
ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,50.0,19.0,0.0,38.0,0.0
ACADEMY OF THE CANYONS,Santa Clarita,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,34.0,25.0,0.0,73.53,0.0
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,9.0,4.0,0.0,44.44,0.0
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,10.0,9.0,5.0,90.0,50.0
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,inf,
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,inf,
ACADEMY OF THE REDWOODS,Eureka,Humboldt,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,100.0,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Merced,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,133.33,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ACADEMY-SAN FRAN @ MCATEER,San Francisco,San Francisco,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,116.67,50.0
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Berkeley,3.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,53.0,6.0,88.0,16.0,6.0,18.18,6.82
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Davis,0.0,0.0,0.0,0.0,0.0,0.0,8.0,28.0,3.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,55.0,0.0,92.0,26.0,3.0,28.26,3.26
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33.0,0.0,72.0,11.0,0.0,15.28,0.0
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,92.0,6.0,4.0,6.52,4.35
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Merced,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,11.0,0.0,137.5,0.0
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,18.0,15.0,0.0,83.33,0.0
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,53.0,4.0,90.0,20.0,4.0,22.22,4.44
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,64.0,5.0,99.0,28.0,5.0,28.28,5.05
ACALANES HIGH SCHOOL,Lafayette,Contra Costa,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,30.0,0.0,61.0,31.0,0.0,50.82,0.0
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,100.0,0.0
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
ACE CHARTER HIGH SCHOOL,San Jose,Santa Clara,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,57.14,0.0
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Berkeley,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,4.0,3.0,12.9,9.68
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Davis,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,28.57,0.0
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Irvine,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,14.0,4.0,25.0,7.14
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Los Angeles,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,3.0,0.0,6.25,0.0
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Merced,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,92.86,0.0
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Riverside,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,0.0,55.56,0.0
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,San Diego,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,0.0,50.0,0.0
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Santa Barbara,5.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,3.0,52.63,15.79
ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,Santa Cruz,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,0.0,61.11,0.0
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,42.0,9.0,0.0,21.43,0.0
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Davis,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,25.0,0.0,54.0,21.0,0.0,38.89,0.0
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,24.0,0.0,73.0,22.0,0.0,30.14,0.0
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Los Angeles,3.0,6.0,3.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,27.0,3.0,76.0,9.0,6.0,11.84,7.89
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Merced,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,17.0,0.0,188.89,0.0
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,32.0,28.0,0.0,87.5,0.0
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,San Diego,0.0,5.0,0.0,0.0,0.0,0.0,9.0,24.0,3.0,0.0,0.0,0.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,24.0,0.0,77.0,19.0,3.0,24.68,3.9
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Santa Barbara,0.0,5.0,0.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,3.0,89.0,32.0,3.0,35.96,3.37
ADOLFO CAMARILLO HIGH SCHOOL,Camarillo,Ventura,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,0.0,0.0,0.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,0.0,58.0,43.0,0.0,74.14,0.0
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,10.0,98.0,5.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,123.0,10.0,5.0,8.13,4.07
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Davis,0.0,0.0,0.0,0.0,0.0,0.0,24.0,103.0,8.0,0.0,8.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,135.0,27.0,8.0,20.0,5.93
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,10.0,109.0,0.0,0.0,7.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,137.0,13.0,0.0,9.49,0.0
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,3.0,0.0,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,127.0,7.0,3.0,5.51,2.36
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Merced,0.0,0.0,0.0,0.0,0.0,0.0,46.0,48.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53.0,58.0,0.0,109.43,0.0
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,48.0,62.0,7.0,6.0,6.0,0.0,6.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,63.0,7.0,84.0,9.33
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,11.0,105.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,143.0,11.0,0.0,7.69,0.0
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,29.0,97.0,6.0,0.0,6.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,129.0,37.0,6.0,28.68,4.65
ADRIAN C WILCOX HIGH SCHOOL,Santa Clara,Santa Clara,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,57.0,93.0,7.0,5.0,7.0,0.0,10.0,15.0,5.0,3.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,130.0,83.0,12.0,63.85,9.23
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,inf,
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,64.29,0.0
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,57.14,0.0
ADVANCED LRNG ACDMY EARLY COLG,Santa Ana,Orange,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,3.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55.0,5.0,91.0,18.0,8.0,19.78,8.79
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,47.0,3.0,81.0,28.0,3.0,34.57,3.7
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,73.0,5.0,0.0,6.85,0.0
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,75.0,6.0,120.0,10.0,6.0,8.33,5.0
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,11.0,0.0,157.14,0.0
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,3.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,25.0,23.0,3.0,92.0,12.0
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,68.0,0.0,114.0,20.0,0.0,17.54,0.0
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,81.0,6.0,127.0,30.0,6.0,23.62,4.72
AGOURA HIGH SCHOOL,Agoura Hills,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,53.0,0.0,84.0,46.0,0.0,54.76,0.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Berkeley,3.0,16.0,0.0,0.0,0.0,0.0,4.0,25.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,7.0,4.0,14.58,8.33
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Davis,0.0,17.0,0.0,0.0,0.0,0.0,17.0,32.0,6.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,17.0,6.0,29.82,10.53
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Irvine,4.0,12.0,0.0,0.0,0.0,0.0,12.0,30.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,16.0,5.0,32.0,10.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Los Angeles,0.0,15.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Merced,13.0,13.0,0.0,0.0,0.0,0.0,11.0,12.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,3.0,112.0,12.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Riverside,6.0,8.0,0.0,0.0,0.0,0.0,13.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.0,100.0,0.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,San Diego,0.0,14.0,0.0,0.0,0.0,0.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,6.98,0.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Santa Barbara,4.0,15.0,0.0,0.0,0.0,0.0,11.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,15.0,0.0,35.71,0.0
AIMS COLLEGE PREP HIGH SCHOOL,Oakland,Alameda,Santa Cruz,11.0,19.0,0.0,0.0,0.0,0.0,14.0,23.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,25.0,0.0,53.19,0.0
ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,Berkeley,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,41.67,0.0
ALAIN LEROY LOCKE COLLEGE PREP,Los Angeles,Los Angeles,Irvine,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,0.0,10.2,0.0
