school_id,school,city,countystate_territory,university_,african_american_adm,african_american_app,african_american_enr,american_indian_adm,american_indian_app,american_indian_enr,asian_adm,asian_app,asian_enr,domestic_unknown_adm,domestic_unknown_app,domestic_unknown_enr,hispanic_latinx_adm,hispanic_latinx_app,hispanic_latinx_enr,intl_adm,intl_app,intl_enr,pacific_islander_adm,pacific_islander_app,white_adm,white_app,white_enr,total_applied,total_accepted,total_enrolled
50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,48.0,35.0,0.0
50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,San Diego,0.0,6.0,0.0,0.0,0.0,0.0,9.0,55.0,0.0,3.0,6.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,72.0,3.0,160.0,22.0,3.0
50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Santa Barbara,0.0,6.0,0.0,0.0,0.0,0.0,9.0,48.0,0.0,3.0,6.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,84.0,8.0,167.0,35.0,8.0
50725,SAN RAMON VALLEY HIGH SCHOOL,Danville,Contra Costa,Santa Cruz,3.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,4.0,3.0,0.0,0.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,33.0,4.0,93.0,61.0,8.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,23.0,152.0,14.0,3.0,15.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,46.0,4.0,236.0,35.0,18.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Davis,0.0,5.0,0.0,0.0,0.0,0.0,40.0,165.0,11.0,8.0,15.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,48.0,3.0,249.0,60.0,14.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Irvine,0.0,6.0,0.0,0.0,0.0,0.0,30.0,162.0,7.0,4.0,15.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,239.0,41.0,7.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Los Angeles,0.0,7.0,0.0,0.0,0.0,0.0,16.0,162.0,7.0,3.0,16.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,4.0,259.0,23.0,11.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Merced,0.0,0.0,0.0,0.0,0.0,0.0,48.0,51.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,71.0,72.0,0.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,74.0,86.0,7.0,5.0,6.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.0,113.0,94.0,7.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,San Diego,0.0,6.0,0.0,0.0,0.0,0.0,30.0,170.0,5.0,4.0,18.0,0.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,0.0,274.0,43.0,5.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Santa Barbara,0.0,7.0,0.0,0.0,0.0,0.0,38.0,162.0,9.0,8.0,17.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,60.0,4.0,269.0,62.0,13.0
50727,MONTE VISTA HIGH SCHOOL,Danville,Contra Costa,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,87.0,136.0,12.0,7.0,11.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,41.0,3.0,198.0,118.0,15.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,42.0,4.0,69.0,11.0,4.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Davis,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,31.0,0.0,54.0,24.0,0.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,5.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43.0,4.0,79.0,20.0,4.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,55.0,7.0,95.0,12.0,7.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,22.0,13.0,0.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,6.0,0.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,59.0,0.0,101.0,30.0,0.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,6.0,0.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,52.0,8.0,90.0,36.0,8.0
50729,DANA HILLS HIGH SCHOOL,Dana Point,Orange,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,11.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,0.0,57.0,36.0,0.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Berkeley,0.0,9.0,0.0,0.0,0.0,0.0,26.0,86.0,19.0,3.0,11.0,3.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,81.0,6.0,228.0,39.0,28.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Davis,0.0,8.0,0.0,0.0,0.0,0.0,52.0,100.0,15.0,6.0,12.0,0.0,14.0,44.0,7.0,0.0,5.0,0.0,0.0,0.0,40.0,93.0,13.0,262.0,112.0,35.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Irvine,4.0,5.0,0.0,0.0,0.0,0.0,21.0,92.0,3.0,0.0,10.0,0.0,6.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,82.0,0.0,219.0,43.0,6.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Los Angeles,0.0,6.0,0.0,0.0,0.0,0.0,14.0,85.0,3.0,0.0,11.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,86.0,0.0,227.0,18.0,3.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Merced,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,50.0,50.0,0.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Riverside,3.0,0.0,0.0,0.0,0.0,0.0,39.0,44.0,4.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,0.0,64.0,59.0,4.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,San Diego,0.0,10.0,0.0,0.0,0.0,0.0,37.0,92.0,6.0,0.0,12.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,103.0,0.0,254.0,47.0,6.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Santa Barbara,0.0,9.0,0.0,0.0,0.0,0.0,45.0,90.0,5.0,5.0,12.0,0.0,9.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,31.0,100.0,9.0,249.0,90.0,17.0
50730,DAVIS SENIOR HIGH SCHOOL,Davis,Yolo,Santa Cruz,0.0,6.0,0.0,0.0,0.0,0.0,58.0,84.0,6.0,6.0,9.0,0.0,21.0,30.0,6.0,0.0,0.0,0.0,0.0,0.0,61.0,82.0,15.0,211.0,146.0,27.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,4.0,3.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0
50735,DELANO HIGH SCHOOL,Delano,Kern,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Berkeley,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Davis,3.0,6.0,0.0,0.0,0.0,0.0,8.0,13.0,6.0,0.0,0.0,0.0,15.0,34.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,26.0,16.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Merced,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,23.0,29.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0
50740,GRANT HIGH SCHOOL,Sacramento,Sacramento,Santa Cruz,4.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,0.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Berkeley,0.0,7.0,0.0,0.0,0.0,0.0,43.0,251.0,26.0,10.0,22.0,7.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,308.0,53.0,33.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Davis,0.0,5.0,0.0,0.0,0.0,0.0,90.0,209.0,18.0,9.0,19.0,0.0,0.0,10.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,254.0,102.0,18.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Irvine,3.0,10.0,0.0,0.0,0.0,0.0,61.0,311.0,20.0,8.0,26.0,0.0,0.0,24.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,12.0,0.0,389.0,75.0,20.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Los Angeles,0.0,10.0,0.0,0.0,0.0,0.0,22.0,290.0,6.0,4.0,23.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,366.0,26.0,6.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,53.0,54.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,61.0,0.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Riverside,7.0,9.0,0.0,0.0,0.0,0.0,209.0,227.0,53.0,20.0,21.0,0.0,15.0,17.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,280.0,260.0,57.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,San Diego,0.0,10.0,0.0,0.0,0.0,0.0,65.0,300.0,23.0,11.0,25.0,0.0,0.0,20.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,11.0,0.0,372.0,79.0,23.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Santa Barbara,0.0,7.0,0.0,0.0,0.0,0.0,76.0,235.0,5.0,12.0,22.0,0.0,0.0,17.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,9.0,0.0,295.0,95.0,5.0
50748,DIAMOND BAR HIGH SCHOOL,Diamond Bar,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,92.0,133.0,6.0,12.0,13.0,0.0,6.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,157.0,116.0,6.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,11.0,4.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,4.0
50750,DINUBA HIGH SCHOOL,Dinuba,Tulare,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,34.0,11.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Irvine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,25.0,3.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,20.0,4.0,0.0
50755,DIXON HIGH SCHOOL,Dixon,Solano,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,12.0,6.0,0.0
50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Merced,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.0
50765,DOS PALOS HIGH SCHOOL,Dos Palos,Merced,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,6.0,0.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,17.0,56.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,17.0,4.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Irvine,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,158.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,184.0,15.0,4.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Los Angeles,0.0,6.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,8.0,140.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,164.0,11.0,5.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Merced,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,42.0,46.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,47.0,4.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,48.0,71.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,55.0,7.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,San Diego,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,16.0,118.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,16.0,3.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,24.0,90.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,101.0,28.0,11.0
50770,DOWNEY HIGH SCHOOL,Downey,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,53.0,29.0,0.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8.0,0.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,14.0,3.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Irvine,0.0,9.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,22.0,139.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,165.0,27.0,7.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Los Angeles,0.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,117.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,9.0,8.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Merced,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,34.0,0.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Riverside,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,72.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,54.0,4.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,San Diego,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,0.0,0.0,0.0,50.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,57.0,19.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Santa Barbara,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,21.0,76.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,24.0,3.0
50771,WARREN HIGH SCHOOL,Downey,Los Angeles,Santa Cruz,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,26.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,30.0,0.0
50776,OXFORD ACADEMY,Cypress,Orange,Berkeley,0.0,0.0,0.0,0.0,0.0,0.0,10.0,90.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10.0,7.0
